target_pref_name,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,standard_value_transformed,molecule,fingerprints,MolWt,LogP,NumHDonors,NumHAcceptors
Replicase polyprotein 1ab,CHEMBL231813,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,inactive,679.8629999999999,2.4459000000000035,4.0,8.0,5.0,<rdkit.Chem.rdchem.Mol object at 0x000001AD043707B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD079263B0>,679.8629999999999,2.4459000000000035,4.0,8.0
Replicase polyprotein 1ab,CHEMBL4852855,C[C@@H](OC(C)(C)C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,600.7570000000002,3.150100000000003,4.0,7.0,8.045757490560675,<rdkit.Chem.rdchem.Mol object at 0x000001AD04370820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07926420>,600.7570000000002,3.150100000000003,4.0,7.0
Replicase polyprotein 1ab,CHEMBL4796938,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC1CCCCC1)NC(=O)c1cc2ccccc2[nH]1,active,452.5550000000002,2.4466,4.0,4.0,7.275724130399211,<rdkit.Chem.rdchem.Mol object at 0x000001AD04370890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07926490>,452.55500000000023,2.4466,4.0,4.0
Replicase polyprotein 1ab,CHEMBL4764751,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1cccc(F)c1)NC(=O)c1cc2ccccc2[nH]1,active,464.4970000000001,1.8580000000000003,4.0,4.0,7.397940008672037,<rdkit.Chem.rdchem.Mol object at 0x000001AD04370900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07926500>,464.4970000000001,1.8580000000000005,4.0,4.0
Replicase polyprotein 1ab,CHEMBL4796938,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC1CCCCC1)NC(=O)c1cc2ccccc2[nH]1,active,452.5550000000002,2.4466,4.0,4.0,7.508638306165727,<rdkit.Chem.rdchem.Mol object at 0x000001AD04370970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07926570>,452.55500000000023,2.4466,4.0,4.0
Replicase polyprotein 1ab,CHEMBL3559293,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)O,active,485.5590000000002,0.544700000000002,5.0,7.0,7.508638306165727,<rdkit.Chem.rdchem.Mol object at 0x000001AD043709E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD079265E0>,485.5590000000002,0.544700000000002,5.0,7.0
Replicase polyprotein 1ab,CHEMBL4868590,CC(C)(C)C(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,intermediate,504.6720000000005,1.7758000000000016,3.0,5.0,5.384049948343599,<rdkit.Chem.rdchem.Mol object at 0x000001AD04370A50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07926650>,504.6720000000005,1.7758000000000016,3.0,5.0
Replicase polyprotein 1ab,CHEMBL92708,CCCC[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,inactive,362.4700000000001,3.2014000000000014,2.0,4.0,4.971022294791222,<rdkit.Chem.rdchem.Mol object at 0x000001AD04370AC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD079266C0>,362.4700000000001,3.2014000000000014,2.0,4.0
Replicase polyprotein 1ab,CHEMBL3559293,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)O,active,485.5590000000002,0.544700000000002,5.0,7.0,7.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000001AD04370B30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07926730>,485.5590000000002,0.544700000000002,5.0,7.0
Replicase polyprotein 1ab,CHEMBL4518490,CCC[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,intermediate,461.6030000000002,3.342200000000001,3.0,5.0,5.503070351926785,<rdkit.Chem.rdchem.Mol object at 0x000001AD04370BA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD079267A0>,461.60300000000024,3.342200000000001,3.0,5.0
Replicase polyprotein 1ab,CHEMBL64925,CC(C)C[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,intermediate,475.6300000000002,3.5882000000000014,3.0,5.0,5.4089353929735005,<rdkit.Chem.rdchem.Mol object at 0x000001AD04370C10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07926810>,475.6300000000002,3.5882000000000014,3.0,5.0
Replicase polyprotein 1ab,CHEMBL92708,CCCC[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,intermediate,362.4700000000001,3.2014000000000014,2.0,4.0,5.317854923626168,<rdkit.Chem.rdchem.Mol object at 0x000001AD04370C80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07926880>,362.4700000000001,3.2014000000000014,2.0,4.0
Replicase polyprotein 1ab,CHEMBL231813,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,inactive,679.8629999999999,2.4459000000000035,4.0,8.0,4.940436582098732,<rdkit.Chem.rdchem.Mol object at 0x000001AD04370CF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD079268F0>,679.8629999999999,2.4459000000000035,4.0,8.0
Replicase polyprotein 1ab,CHEMBL4868572,CC(C)C[C@@H]1NC(=O)[C@H](C(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CSC(=N2)c2cc(ccn2)C[C@@H](C(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O,inactive,715.8779999999999,-0.9673999999999908,7.0,10.0,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001AD04370D60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07926960>,715.8779999999999,-0.9673999999999907,7.0,10.0
Replicase polyprotein 1ab,CHEMBL4859153,CC(C)C[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H]2CSC(=N2)c2cc(ccn2)C[C@@H](C(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O,inactive,744.8799999999998,-2.9962300000000006,10.0,11.0,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001AD04370DD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD079269D0>,744.8799999999998,-2.9962300000000006,10.0,11.0
Replicase polyprotein 1ab,CHEMBL4846937,CC[C@@H]1NC(=O)[C@@H]2CSC(=N2)c2cc(ccn2)C[C@@H](C(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC2CC2)NC(=O)[C@H](C(C)(C)C)NC1=O,inactive,713.862,-1.0692999999999926,7.0,10.0,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001AD04370E40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07926A40>,713.862,-1.0692999999999926,7.0,10.0
Replicase polyprotein 1ab,CHEMBL4873791,C[C@@H](O)[C@@H]1NC(=O)[C@@H]2CSC(=N2)c2cc(ccn2)C[C@@H](C(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC2CC2)NC(=O)[C@H]([C@@H](C)O)NC1=O,inactive,717.8060000000002,-3.7638,9.0,12.0,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001AD04370EB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07926AB0>,717.8060000000002,-3.7637999999999994,9.0,12.0
Replicase polyprotein 1ab,CHEMBL4871930,CC(C)C[C@@H]1NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]2CSC(=N2)c2cc(ccn2)C[C@@H](C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C(C)C)NC1=O,inactive,715.878,-0.9673999999999904,7.0,10.0,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001AD04370F20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07926B20>,715.878,-0.9673999999999905,7.0,10.0
Replicase polyprotein 1ab,CHEMBL4855260,CC(C)C[C@@H]1NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CSC(=N2)c2cc(ccn2)C[C@@H](C(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC1=O,inactive,703.823,-2.6310999999999938,8.0,11.0,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001AD04370F90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07926B90>,703.823,-2.6310999999999938,8.0,11.0
Replicase polyprotein 1ab,CHEMBL4864163,CC(C)C[C@@H]1NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@@H]2CSC(=N2)c2cc(ccn2)C[C@@H](C(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC1=O,inactive,829.9819999999997,-2.594100000000004,9.0,12.0,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001AD04371000>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07926C00>,829.9819999999997,-2.5941000000000036,9.0,12.0
Replicase polyprotein 1ab,CHEMBL4867088,CC[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H]2CSC(=N2)c2cc(ccn2)C[C@@H](C(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC2CC2)NC(=O)[C@H](C(C)(C)C)NC1=O,inactive,856.0199999999996,-2.0599,9.0,12.0,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001AD04371070>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07926C70>,856.0199999999996,-2.0599,9.0,12.0
Replicase polyprotein 1ab,CHEMBL4872397,CC[C@@H]1NC(=O)[C@@H]2CSC(=N2)c2cc(ccn2)C[C@@H](C(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC2CC2)NC(=O)[C@H](C(C)(C)C)NC1=O,inactive,800.9399999999999,-2.5921999999999974,9.0,12.0,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001AD043710E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07926CE0>,800.9399999999999,-2.5921999999999974,9.0,12.0
Replicase polyprotein 1ab,CHEMBL4851348,CC(C)C[C@@H]1NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@@H]2CSC(=N2)c2cc(ccn2)C[C@@H](C(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC1=O,inactive,901.0609999999996,-3.0894000000000075,10.0,13.0,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001AD04371150>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07926D50>,901.0609999999997,-3.0894000000000075,10.0,13.0
Replicase polyprotein 1ab,CHEMBL4851196,CC(C)C[C@@H]1NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@@H]2CSC(=N2)c2cc(ccn2)C[C@@H](C(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC1=O,inactive,845.9809999999998,-3.621700000000005,10.0,13.0,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001AD043711C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07926DC0>,845.9809999999998,-3.621700000000005,10.0,13.0
Replicase polyprotein 1ab,CHEMBL4876522,CC(C)C[C@@H]1NC(=O)[C@H](C(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CSC(=N2)c2cc(ccn2)C[C@@H](C(N)=O)NC(=O)[C@H](CCC(=O)O)NC1=O,inactive,716.8620000000001,-0.3680999999999905,7.0,10.0,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001AD04371230>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07926E30>,716.8620000000001,-0.3680999999999905,7.0,10.0
Replicase polyprotein 1ab,CHEMBL4858748,CC(C)C[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H]2CSC(=N2)c2cc(ccn2)C[C@@H](C(N)=O)NC(=O)[C@H](CCC(=O)O)NC1=O,inactive,745.8639999999999,-2.3969299999999967,10.0,11.0,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001AD043712A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07926EA0>,745.8639999999999,-2.3969299999999967,10.0,11.0
Replicase polyprotein 1ab,CHEMBL4848940,CC(C)C[C@@H]1NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@@H]2CSC(=N2)c2cc(ccn2)C[C@@H](C(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CC(N)=O)NC1=O,inactive,815.9549999999998,-2.984200000000005,9.0,12.0,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001AD04371310>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07926F10>,815.9549999999998,-2.984200000000005,9.0,12.0
Replicase polyprotein 1ab,CHEMBL4847752,NCCCC[C@@H]1NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CSC(=N2)c2cc(ccn2)C[C@@H](C(N)=O)NC1=O,inactive,766.8819999999998,-2.961499999999992,9.0,12.0,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001AD04371380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07926F80>,766.8819999999998,-2.961499999999992,9.0,12.0
Replicase polyprotein 1ab,CHEMBL4873945,CC(C)C[C@@H]1NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2CSC(=N2)c2cc(ccn2)C[C@@H](C(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC1=O,inactive,1451.678,-7.578129999999991,21.0,22.0,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001AD043713F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07926FF0>,1451.6779999999999,-7.578129999999991,21.0,22.0
Replicase polyprotein 1ab,CHEMBL4846266,CC[C@@H]1NC(=O)[C@@H](N)CCNC(=O)[C@@H]2CSC(=N2)c2cccc(n2)C2=N[C@@H](CS2)C(=O)NCCCC[C@@H](C(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)(C)C)NC1=O,inactive,986.2359999999996,-1.3836999999999993,10.0,15.0,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001AD04371460>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07927060>,986.2359999999995,-1.3836999999999993,10.0,15.0
Replicase polyprotein 1ab,CHEMBL4877763,CC[C@H](N)C(=O)N[C@H](C(=O)N[C@@H](CC1CC1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1ccnc(C#N)c1)C(N)=O)C(C)(C)C,inactive,627.7470000000001,-1.2307199999999934,7.0,9.0,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001AD043714D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD079270D0>,627.7470000000001,-1.2307199999999934,7.0,9.0
Replicase polyprotein 1ab,CHEMBL4877806,CC[C@H](NC(C)=O)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(N)=O)C(C)(C)C,inactive,498.6250000000004,-0.8014999999999939,6.0,6.0,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001AD04371540>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07927140>,498.6250000000004,-0.8014999999999939,6.0,6.0
Replicase polyprotein 1ab,CHEMBL4873357,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@@H]1CSCN1)C(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccnc(C#N)c1)C(N)=O,inactive,859.0239999999997,-2.9355200000000083,10.0,13.0,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001AD043715B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD079271B0>,859.0239999999997,-2.9355200000000083,10.0,13.0
Replicase polyprotein 1ab,CHEMBL4875501,CC(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)C(C)C)[C@@H](C)O,inactive,1468.68,-8.351729999999966,23.0,21.0,4.1487416512809245,<rdkit.Chem.rdchem.Mol object at 0x000001AD04371620>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07927220>,1468.68,-8.351729999999966,23.0,21.0
Replicase polyprotein 1ab,CHEMBL4877358,N=C(N/N=C/c1ccccc1O)c1nonc1NCNc1nonc1C(=N)N/N=C/c1ccccc1O,active,504.4710000000002,1.243439999999999,8.0,14.0,6.958607314841775,<rdkit.Chem.rdchem.Mol object at 0x000001AD04371690>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07927290>,504.4710000000002,1.243439999999999,8.0,14.0
Replicase polyprotein 1ab,CHEMBL4869416,COc1cc(C(NC2=NC(=O)C(CC(=O)Nc3ccc(C(=O)O)cc3)S2)c2c(O)[nH]c(=O)[nH]c2=O)ccc1O,active,555.5250000000003,0.8869999999999985,7.0,10.0,6.346787486224656,<rdkit.Chem.rdchem.Mol object at 0x000001AD04371700>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07927300>,555.5250000000003,0.8869999999999985,7.0,10.0
Replicase polyprotein 1ab,CHEMBL4869416,COc1cc(C(NC2=NC(=O)C(CC(=O)Nc3ccc(C(=O)O)cc3)S2)c2c(O)[nH]c(=O)[nH]c2=O)ccc1O,active,555.5250000000003,0.8869999999999985,7.0,10.0,7.070581074285707,<rdkit.Chem.rdchem.Mol object at 0x000001AD04371770>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07927370>,555.5250000000003,0.8869999999999985,7.0,10.0
Replicase polyprotein 1ab,CHEMBL4877358,N=C(N/N=C/c1ccccc1O)c1nonc1NCNc1nonc1C(=N)N/N=C/c1ccccc1O,active,504.4710000000002,1.243439999999999,8.0,14.0,7.200659450546418,<rdkit.Chem.rdchem.Mol object at 0x000001AD043717E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD079273E0>,504.4710000000002,1.243439999999999,8.0,14.0
Replicase polyprotein 1ab,CHEMBL4848534,Cn1cc(SCC(=O)NCc2ccccc2)c2ccccc21,inactive,310.4220000000001,3.586800000000002,1.0,3.0,4.5699249444480605,<rdkit.Chem.rdchem.Mol object at 0x000001AD04371850>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07927450>,310.4220000000001,3.586800000000002,1.0,3.0
Replicase polyprotein 1ab,CHEMBL4864930,Cn1cc(SCC(=O)N(Cc2ccccc2)Cc2ccccc2)c2ccccc21,inactive,400.54700000000014,5.499400000000005,0.0,3.0,4.910094888560602,<rdkit.Chem.rdchem.Mol object at 0x000001AD043718C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD079274C0>,400.54700000000014,5.499400000000005,0.0,3.0
Replicase polyprotein 1ab,CHEMBL4850314,CN(C)CCOc1ccc(CNC(=O)CSc2cn(C)c3ccccc23)cc1,intermediate,397.544,3.5272000000000023,1.0,5.0,5.050122295963125,<rdkit.Chem.rdchem.Mol object at 0x000001AD04371930>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07927530>,397.54400000000004,3.5272000000000023,1.0,5.0
Replicase polyprotein 1ab,CHEMBL4851261,COc1ccccc1CNC(=O)CSc1cn(C)c2ccccc12,intermediate,340.44800000000004,3.5954000000000024,1.0,4.0,5.00788851221305,<rdkit.Chem.rdchem.Mol object at 0x000001AD043719A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD079275A0>,340.44800000000004,3.5954000000000024,1.0,4.0
Replicase polyprotein 1ab,CHEMBL4860368,Cn1cc(SCC(=O)NCc2ccc(Cl)c(Cl)c2)c2ccccc21,intermediate,379.3120000000001,4.893600000000004,1.0,3.0,5.1249387366083,<rdkit.Chem.rdchem.Mol object at 0x000001AD04371A10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07927610>,379.3120000000001,4.893600000000004,1.0,3.0
Replicase polyprotein 1ab,CHEMBL4854844,O=C(CSc1c[nH]c2ccccc12)NCc1ccccc1,intermediate,296.39500000000004,3.5764000000000022,2.0,2.0,5.166852888087215,<rdkit.Chem.rdchem.Mol object at 0x000001AD04371A80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07927680>,296.39500000000004,3.5764000000000022,2.0,2.0
Replicase polyprotein 1ab,CHEMBL4863973,O=C(CSc1c[nH]c2ccccc12)NCc1ccc(C(F)(F)F)cc1,intermediate,364.39200000000005,4.595200000000003,2.0,2.0,5.100179497572904,<rdkit.Chem.rdchem.Mol object at 0x000001AD04371AF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD079276F0>,364.39200000000005,4.595200000000003,2.0,2.0
Replicase polyprotein 1ab,CHEMBL4855167,CN(C)CCOc1ccc(CNC(=O)CSc2c[nH]c3ccccc23)cc1,intermediate,383.517,3.5168000000000017,2.0,4.0,5.041914151478915,<rdkit.Chem.rdchem.Mol object at 0x000001AD04371B60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07927760>,383.517,3.5168000000000017,2.0,4.0
Replicase polyprotein 1ab,CHEMBL4852069,COc1ccccc1CN(C)C(=O)CSc1c[nH]c2ccccc12,intermediate,340.448,3.9272000000000022,1.0,3.0,5.11690664142431,<rdkit.Chem.rdchem.Mol object at 0x000001AD04371BD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD079277D0>,340.448,3.9272000000000027,1.0,3.0
Replicase polyprotein 1ab,CHEMBL4877143,C[C@@H](NC(=O)CSc1c[nH]c2ccccc12)c1ccccc1,intermediate,310.422,4.137400000000002,2.0,2.0,5.175223537524454,<rdkit.Chem.rdchem.Mol object at 0x000001AD04371C40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07927840>,310.422,4.137400000000002,2.0,2.0
Replicase polyprotein 1ab,CHEMBL4857654,COc1ccccc1CNC(=O)CSc1c[nH]c2cccc(Br)c12,intermediate,405.31700000000006,4.347500000000003,2.0,3.0,5.059981844992337,<rdkit.Chem.rdchem.Mol object at 0x000001AD04371CB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD079278B0>,405.31700000000006,4.347500000000003,2.0,3.0
Replicase polyprotein 1ab,CHEMBL4870400,O=C(CSc1c[nH]c2cccc(Br)c12)NCc1ccc(Cl)c(Cl)c1,intermediate,444.18100000000015,5.645700000000002,2.0,2.0,5.142064735280571,<rdkit.Chem.rdchem.Mol object at 0x000001AD04371D20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07927920>,444.18100000000015,5.645700000000002,2.0,2.0
Replicase polyprotein 1ab,CHEMBL4854494,COc1ccccc1CNC(=O)CSc1c[nH]c2ccc(Br)cc12,inactive,405.31700000000006,4.347500000000003,2.0,3.0,4.969805214643249,<rdkit.Chem.rdchem.Mol object at 0x000001AD04371D90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07927990>,405.31700000000006,4.347500000000003,2.0,3.0
Replicase polyprotein 1ab,CHEMBL4874978,O=C(CSc1c[nH]c2ccc(Br)cc12)NCc1ccc(Cl)c(Cl)c1,intermediate,444.18100000000015,5.645700000000002,2.0,2.0,5.0101054362812265,<rdkit.Chem.rdchem.Mol object at 0x000001AD04371E00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07927A00>,444.18100000000015,5.645700000000002,2.0,2.0
Replicase polyprotein 1ab,CHEMBL4852238,COc1ccccc1CNC(=O)CSc1c[nH]c2cc(Br)ccc12,inactive,405.31700000000006,4.347500000000003,2.0,3.0,4.999565922520682,<rdkit.Chem.rdchem.Mol object at 0x000001AD04371E70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07927A70>,405.31700000000006,4.347500000000003,2.0,3.0
Replicase polyprotein 1ab,CHEMBL4846173,O=C(CSc1c[nH]c2cc(Br)ccc12)NCc1ccc(Cl)c(Cl)c1,intermediate,444.18100000000015,5.645700000000002,2.0,2.0,5.059981844992337,<rdkit.Chem.rdchem.Mol object at 0x000001AD04371EE0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07927AE0>,444.18100000000015,5.645700000000002,2.0,2.0
Replicase polyprotein 1ab,CHEMBL4875555,COc1ccccc1CNC(=O)CSc1c[nH]c2c(Br)cccc12,intermediate,405.31700000000006,4.347500000000003,2.0,3.0,5.149966742310231,<rdkit.Chem.rdchem.Mol object at 0x000001AD04371F50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07927B50>,405.31700000000006,4.347500000000003,2.0,3.0
Replicase polyprotein 1ab,CHEMBL4863334,O=C(CSc1c[nH]c2c(Br)cccc12)NCc1ccc(Cl)c(Cl)c1,intermediate,444.18100000000015,5.6457000000000015,2.0,2.0,5.341988603342887,<rdkit.Chem.rdchem.Mol object at 0x000001AD04371FC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07927BC0>,444.18100000000015,5.6457000000000015,2.0,2.0
